2025-10-02 14:24:08.419 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-1D2D3CE4, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.068 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 14:32:20.069 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 14:32:20.069 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 14:32:20.069 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 14:32:20.069 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-BA3A8F8E, customerId=CUST-012, restaurantId=REST-001, amount=37.96
2025-10-02 14:32:20.069 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-BA3A8F8E, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:32:20.069 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-BA3A8F8E, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:32:20.069 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-BA3A8F8E, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:32:20.070 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-11988C7C, customerId=CUST-013, restaurantId=REST-001, amount=37.96
2025-10-02 14:32:20.070 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-11988C7C, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:32:20.070 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-11988C7C, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:32:20.070 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-11988C7C, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:32:20.070 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-57A535EB, customerId=CUST-014, restaurantId=REST-001, amount=37.96
2025-10-02 14:32:20.070 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-57A535EB, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:32:20.071 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-57A535EB, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:32:20.071 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-57A535EB, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:32:20.071 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-AC8B016D, customerId=CUST-015, restaurantId=REST-001, amount=37.96
2025-10-02 14:32:20.071 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-AC8B016D, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:32:20.071 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-AC8B016D, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:32:20.071 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-AC8B016D, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:32:20.071 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-BA3A8F8E, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-005
2025-10-02 14:32:20.072 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-BA3A8F8E, driverId=DRIVER-005
2025-10-02 14:32:20.072 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-11988C7C, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-005
2025-10-02 14:32:20.072 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-11988C7C, driverId=DRIVER-005
2025-10-02 14:32:20.072 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-57A535EB, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-005
2025-10-02 14:32:20.072 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver at capacity: driverId=DRIVER-005, orderCount=3
2025-10-02 14:32:20.072 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-57A535EB, driverId=DRIVER-005
2025-10-02 14:32:20.072 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-AC8B016D, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-003
2025-10-02 14:32:20.072 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-AC8B016D, driverId=DRIVER-003
2025-10-02 14:32:20.073 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-BA3A8F8E, from=IN_DELIVERY, to=DELIVERED, reason=Order delivered successfully
2025-10-02 14:32:20.073 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver capacity released: driverId=DRIVER-005, remainingOrders=2
2025-10-02 14:32:20.073 [main] INFO  com.deliveryplatform.services.DeliveryService - Delivery completed successfully: orderId=ORD-BA3A8F8E, driverId=DRIVER-005
2025-10-02 14:32:20.074 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 14:32:20.074 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 14:32:20.074 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 14:32:20.074 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 14:32:20.074 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 14:32:20.075 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-77514788, customerId=CUST-001, restaurantId=REST-001, amount=37.96
2025-10-02 14:32:20.075 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-77514788, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:32:20.075 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-77514788, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:32:20.075 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-77514788, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:32:20.075 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-77514788, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: DRIVER-005
2025-10-02 14:32:20.075 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver assigned successfully: orderId=ORD-77514788, driverId=DRIVER-005
2025-10-02 14:32:20.076 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-77514788, from=IN_DELIVERY, to=DELIVERED, reason=Order delivered successfully
2025-10-02 14:32:20.076 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver capacity released: driverId=DRIVER-005, remainingOrders=0
2025-10-02 14:32:20.076 [main] INFO  com.deliveryplatform.services.DeliveryService - Delivery completed successfully: orderId=ORD-77514788, driverId=DRIVER-005
2025-10-02 14:32:20.080 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-3FE83CA7, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.081 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-3FE83CA7, from=PENDING, to=ACCEPTED, reason=Restaurant confirmed
2025-10-02 14:32:20.082 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-01914108, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.082 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-01914108, from=PENDING, to=ACCEPTED, reason=Order accepted by restaurant
2025-10-02 14:32:20.083 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-E4FCBCDB, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.084 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-E4FCBCDB, from=PENDING, to=ACCEPTED, reason=Restaurant confirmed
2025-10-02 14:32:20.084 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-571874E4, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.101 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-0058B1F9, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.112 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-A92EE4A8, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.113 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-A92EE4A8, from=PENDING, to=ACCEPTED, reason=Restaurant confirmed
2025-10-02 14:32:20.114 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-AB0AE1F1, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.114 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-AB0AE1F1, from=PENDING, to=ACCEPTED, reason=Restaurant confirmed
2025-10-02 14:32:20.114 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-AB0AE1F1, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:32:20.115 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-EC4D49EE, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.115 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-EC4D49EE, from=PENDING, to=ACCEPTED, reason=Restaurant confirmed
2025-10-02 14:32:20.115 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-EC4D49EE, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:32:20.116 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-EC4D49EE, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:32:20.117 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-32C09B54, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.117 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-32C09B54, from=PENDING, to=ACCEPTED, reason=Restaurant confirmed
2025-10-02 14:32:20.117 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-32C09B54, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:32:20.117 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-32C09B54, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:32:20.117 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-32C09B54, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: driver123
2025-10-02 14:32:20.118 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-04581CE3, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.119 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-033FCA9C, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.119 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-F85ED22F, customerId=cust1, restaurantId=rest1, amount=34.97
2025-10-02 14:32:20.119 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-3CEC94C4, customerId=cust2, restaurantId=rest2, amount=34.97
2025-10-02 14:32:20.120 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-4A76C37D, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.120 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-4A76C37D, from=PENDING, to=ACCEPTED, reason=Restaurant confirmed
2025-10-02 14:32:20.122 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-EABEA113, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.122 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-EABEA113, from=PENDING, to=ACCEPTED, reason=Restaurant confirmed order
2025-10-02 14:32:20.123 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-A3823CBE, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.124 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-5BDF3C34, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.124 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-F15B6028, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.127 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-7BB43D37, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.127 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7BB43D37, from=PENDING, to=ACCEPTED, reason=Restaurant confirmed
2025-10-02 14:32:20.127 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7BB43D37, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:32:20.127 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7BB43D37, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:32:20.127 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7BB43D37, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: driver123
2025-10-02 14:32:20.127 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-7BB43D37, from=IN_DELIVERY, to=DELIVERED, reason=Order delivered successfully
2025-10-02 14:32:20.128 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-0C6E80E2, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.128 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-0C6E80E2, from=PENDING, to=CANCELLED, reason=Customer cancelled
2025-10-02 14:32:20.129 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-5290540E, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.130 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-5290540E, from=PENDING, to=REJECTED, reason=Restaurant rejected
2025-10-02 14:32:20.131 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-72712CF4, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.131 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-72712CF4, from=PENDING, to=REJECTED, reason=Restaurant is closed
2025-10-02 14:32:20.131 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-E53DE3A6, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.132 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-36CDDB97, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.133 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-36CDDB97, from=PENDING, to=ACCEPTED, reason=Restaurant confirmed
2025-10-02 14:32:20.133 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-1EFD23EE, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.134 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-33D287F4, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.135 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-1517C5CF, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.136 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-4FC416C6, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.137 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-898E1026, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.138 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-856FB019, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.138 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-856FB019, from=PENDING, to=ACCEPTED, reason=Restaurant confirmed
2025-10-02 14:32:20.138 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-856FB019, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:32:20.138 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-856FB019, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:32:20.138 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-856FB019, from=READY_FOR_DELIVERY, to=IN_DELIVERY, reason=Assigned to driver: driver789
2025-10-02 14:32:20.139 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-856FB019, from=IN_DELIVERY, to=DELIVERED, reason=Order delivered successfully
2025-10-02 14:32:20.139 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-A6AB73C1, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.140 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-A5926DBC, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:32:20.140 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-A5926DBC, from=PENDING, to=CANCELLED, reason=Customer requested cancellation
2025-10-02 14:32:20.141 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-648008D9, customerId=customer123, restaurantId=restaurant456, amount=34.97
2025-10-02 14:44:12.572 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 14:44:12.576 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 14:44:12.577 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 14:44:12.577 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 14:44:12.577 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 14:44:12.622 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-04605A22, customerId=CUST-004, restaurantId=REST-001, amount=37.96
2025-10-02 14:44:12.628 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-04605A22, errorCode=RESTAURANT_UNAVAILABLE, message=Restaurant REST-001 is currently unavailable: Temporarily not accepting orders, timestamp=2025-10-02T14:44:12.627843
2025-10-02 14:44:12.628 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=ACCEPT_ORDER, orderId=ORD-04605A22
2025-10-02 14:44:12.628 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-B2EE9156, customerId=CUST-005, restaurantId=REST-001, amount=37.96
2025-10-02 14:44:12.629 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-B2EE9156, errorCode=RESTAURANT_UNAVAILABLE, message=Restaurant REST-001 is currently unavailable: At maximum capacity (0 orders), timestamp=2025-10-02T14:44:12.629677
2025-10-02 14:44:12.630 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Restaurant operation failed: restaurantId=REST-001, operation=ACCEPT_ORDER, orderId=ORD-B2EE9156
2025-10-02 14:44:12.641 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 14:44:12.641 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 14:44:12.641 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 14:44:12.642 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 14:44:12.642 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 14:44:12.643 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Customer ID is required, timestamp=2025-10-02T14:44:12.643713
2025-10-02 14:44:12.646 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Restaurant ID is required, timestamp=2025-10-02T14:44:12.646039
2025-10-02 14:44:12.647 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Order must have at least one item, timestamp=2025-10-02T14:44:12.647629
2025-10-02 14:44:12.649 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Delivery address is required, timestamp=2025-10-02T14:44:12.649005
2025-10-02 14:44:12.650 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=unknown, errorCode=ORDER_VALIDATION_FAILED, message=Order validation failed: Item 1: Item ID is required, timestamp=2025-10-02T14:44:12.650290
2025-10-02 14:44:12.652 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 14:44:12.652 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 14:44:12.653 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 14:44:12.653 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 14:44:12.653 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 14:44:12.654 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-11051427, customerId=CUST-003, restaurantId=REST-001, amount=37.96
2025-10-02 14:44:12.663 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-11051427, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:44:12.666 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-11051427, from=ACCEPTED, to=CANCELLED, reason=Customer changed mind
2025-10-02 14:44:12.666 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Order termination: orderId=ORD-11051427, finalStatus=CANCELLED, reason=Customer changed mind
2025-10-02 14:44:12.666 [main] INFO  com.deliveryplatform.services.OrderService - Order cancelled: orderId=ORD-11051427, reason=Customer changed mind
2025-10-02 14:44:12.670 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 14:44:12.670 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 14:44:12.671 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 14:44:12.671 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 14:44:12.672 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 14:44:12.672 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-001
2025-10-02 14:44:12.673 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-002
2025-10-02 14:44:12.673 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-003
2025-10-02 14:44:12.673 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-004
2025-10-02 14:44:12.673 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver removed from available pool: driverId=DRIVER-005
2025-10-02 14:44:12.674 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-8E7278DA, customerId=CUST-007, restaurantId=REST-001, amount=37.96
2025-10-02 14:44:12.674 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-8E7278DA, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:44:12.674 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-8E7278DA, from=ACCEPTED, to=PREPARING, reason=Restaurant started preparing the order
2025-10-02 14:44:12.675 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-8E7278DA, from=PREPARING, to=READY_FOR_DELIVERY, reason=Order is ready for pickup by delivery driver
2025-10-02 14:44:12.676 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Delivery operation failed: orderId=ORD-8E7278DA, driverId=unassigned, operation=DRIVER_ASSIGNMENT
2025-10-02 14:44:12.676 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-8E7278DA, errorCode=DELIVERY_ASSIGNMENT_FAILED, message=Failed to assign delivery for order ORD-8E7278DA: No drivers available for delivery assignment, timestamp=2025-10-02T14:44:12.676790
2025-10-02 14:44:12.681 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
2025-10-02 14:44:12.682 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-002
2025-10-02 14:44:12.682 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-003
2025-10-02 14:44:12.682 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-004
2025-10-02 14:44:12.682 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-005
2025-10-02 14:44:12.683 [main] INFO  com.deliveryplatform.models.Order - Order created: orderId=ORD-190DEDA3, customerId=CUST-016, restaurantId=REST-001, amount=37.96
2025-10-02 14:44:12.683 [main] INFO  com.deliveryplatform.services.OrderService - Special instructions updated for order: orderId=ORD-190DEDA3
2025-10-02 14:44:12.684 [main] INFO  com.deliveryplatform.models.Order - Order status transition: orderId=ORD-190DEDA3, from=PENDING, to=ACCEPTED, reason=Restaurant REST-001 accepted the order
2025-10-02 14:44:12.685 [main] WARN  com.deliveryplatform.services.OrderLoggingService - Business exception occurred: orderId=ORD-190DEDA3, errorCode=INVALID_STATE_TRANSITION, message=Cannot transition order ORD-190DEDA3 from ACCEPTED to ACCEPTED: Special instructions can only be updated for pending orders, timestamp=2025-10-02T14:44:12.685533
2025-10-02 14:44:12.688 [main] INFO  com.deliveryplatform.services.DeliveryService - Driver added to available pool: driverId=DRIVER-001
